episode,reward,length,epsilon,pellets,win
643,3259.849999999937,963,1.0,172,0
644,1879.3000000000195,574,1.0,110,0
645,1913.2500000000116,955,1.0,115,0
646,2060.7000000000144,686,1.0,121,0
647,3237.8499999999267,963,1.0,171,0
648,2580.499999999933,770,1.0,147,0
649,2500.949999999977,721,1.0,142,0
650,2854.8499999999253,963,1.0,152,0
651,1369.000000000013,460,1.0,83,0
652,2061.8500000000126,963,1.0,112,0
653,2554.699999999982,826,1.0,145,0
654,3465.849999999963,963,1.0,183,0
655,3298.849999999937,963,1.0,174,0
656,3193.6999999999184,846,1.0,178,0
657,1266.5500000000138,389,1.0,77,0
658,1303.2000000000326,816,1.0,83,0
659,1909.6500000000253,747,1.0,114,0
660,1800.6000000000195,508,1.0,105,0
661,453.14999999999844,197,1.0,35,0
662,2430.849999999976,963,1.0,130,0
663,1600.3500000000158,433,1.0,94,0
664,1997.850000000027,963,1.0,109,0
665,2123.8999999999664,822,1.0,126,0
666,2447.8499999999826,963,1.0,133,0
667,2620.1999999999316,856,1.0,148,0
668,1520.9500000000216,601,1.0,92,0
669,1840.5500000000134,389,1.0,106,0
670,2520.6999999999643,586,1.0,141,0
671,884.8000000000059,184,1.0,56,0
672,3051.8499999998903,963,1.0,161,0
673,442.8500000000004,83,1.0,33,0
674,2056.850000000031,963,1.0,111,0
675,2555.4999999999814,630,1.0,144,0
